job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary,experience_level
Data Scientist,8,high school,11,Finance,Enterprise,Netherlands,,0,146712,Mid
Business Analyst,9,phd,12,Manufacturing,Medium,Netherlands,1,3,130309,Mid
Cybersecurity Analyst,20,diploma,13,Technology,Medium,Sweden,0,5,156888,Senior
Machine Learning Engineer,7,high school,17,Government,Small,USA,1,2,170412,Mid
Data Analyst,17,bachelor,18,Manufacturing,Small,Sweden,0,0,118909,Senior
Frontend Developer,4,master,13,Government,Enterprise,UK,,1,158739,Junior
Cloud Engineer,13,diploma,13,Healthcare,Small,Australia,,5,129627,Senior
Backend Developer,16,diploma,4,Media,Startup,USA,0,0,139671,Senior
Cloud Engineer,2,high school,19,Finance,Small,Remote,1,0,106346,Fresher
DevOps Engineer,18,phd,10,Manufacturing,Small,India,1,1,122552,Senior
Data Analyst,19,diploma,13,Education,Startup,Sweden,,2,119017,Senior
Frontend Developer,11,diploma,11,Telecom,Large,Australia,1,0,126544,Senior
Business Analyst,17,bachelor,12,Consulting,Medium,India,1,2,90037,Senior
AI Engineer,10,phd,9,Consulting,Medium,Netherlands,1,3,185195,Mid
DevOps Engineer,0,diploma,17,Technology,Small,Singapore,0,2,99423,
DevOps Engineer,20,high school,15,Government,Medium,India,,5,109258,Senior
Cloud Engineer,12,diploma,3,Telecom,Small,India,1,4,94826,Senior
Data Analyst,0,high school,11,Telecom,Large,Netherlands,,1,82647,
DevOps Engineer,6,diploma,6,Healthcare,Large,USA,0,1,162551,Mid
Software Engineer,2,bachelor,3,Manufacturing,Medium,Australia,1,4,112235,Fresher
Cloud Engineer,10,bachelor,13,Government,Small,Netherlands,,1,128907,Mid
AI Engineer,1,diploma,13,Technology,Large,India,1,5,103040,Fresher
Business Analyst,8,bachelor,3,Consulting,Enterprise,Netherlands,1,3,126228,Mid
Software Engineer,20,diploma,1,Retail,Medium,UK,,3,165843,Senior
Cybersecurity Analyst,1,master,16,Retail,Small,Sweden,,5,123457,Fresher
Product Manager,9,phd,12,Media,Startup,India,,0,100649,Mid
Cloud Engineer,10,diploma,10,Media,Medium,USA,1,2,173369,Mid
Machine Learning Engineer,4,diploma,4,Finance,Startup,Canada,,4,139692,Junior
AI Engineer,1,high school,10,Retail,Small,Remote,0,2,101792,Fresher
Product Manager,0,phd,1,Government,Small,Remote,0,5,131196,
DevOps Engineer,2,master,7,Retail,Startup,India,0,4,73837,Fresher
Product Manager,6,bachelor,2,Media,Startup,Germany,1,3,133722,Mid
DevOps Engineer,2,master,8,Government,Enterprise,Remote,0,3,148553,Fresher
Cloud Engineer,20,diploma,9,Finance,Large,Germany,1,1,198483,Senior
Data Scientist,6,master,10,Retail,Startup,Sweden,0,2,121934,Mid
Cloud Engineer,15,bachelor,16,Media,Medium,Netherlands,,3,152603,Senior
Software Engineer,8,phd,12,Technology,Medium,Germany,,4,170479,Mid
Data Analyst,10,phd,4,Government,Enterprise,Remote,,4,147879,Mid
Data Analyst,8,diploma,3,Telecom,Startup,Remote,0,1,75675,Mid
Product Manager,12,diploma,7,Finance,Enterprise,Germany,1,4,189989,Senior
Backend Developer,9,master,14,Consulting,Large,India,0,5,107294,Mid
Data Analyst,2,high school,16,Retail,Medium,USA,0,5,110509,Fresher
Business Analyst,8,diploma,9,Retail,Medium,Remote,,1,102320,Mid
Cloud Engineer,12,master,1,Telecom,Startup,UK,1,4,155952,Senior
Frontend Developer,5,master,2,Telecom,Small,Singapore,1,5,112927,Junior
Frontend Developer,18,diploma,4,Healthcare,Enterprise,USA,,0,201210,Senior
Cybersecurity Analyst,11,diploma,1,Manufacturing,Small,Remote,,0,124575,Senior
Software Engineer,2,phd,6,Media,Medium,Netherlands,0,5,129977,Fresher
Cybersecurity Analyst,13,diploma,13,Healthcare,Small,Germany,1,2,140505,Senior
Cloud Engineer,19,diploma,9,Manufacturing,Enterprise,UK,,3,210611,Senior
Software Engineer,19,high school,16,Technology,Small,USA,,3,183016,Senior
Machine Learning Engineer,12,bachelor,17,Government,Startup,Canada,0,3,173433,Senior
DevOps Engineer,17,master,12,Finance,Startup,Singapore,,0,144839,Senior
Cloud Engineer,14,master,11,Finance,Small,Australia,1,3,158387,Senior
AI Engineer,9,diploma,18,Media,Startup,Australia,,2,146607,Mid
Business Analyst,9,bachelor,11,Education,Enterprise,Singapore,0,4,138656,Mid
Software Engineer,4,bachelor,9,Media,Startup,Australia,0,1,96410,Junior
Cloud Engineer,5,high school,16,Education,Medium,UK,1,1,138093,Junior
DevOps Engineer,9,bachelor,14,Healthcare,Enterprise,UK,1,0,195528,Mid
Machine Learning Engineer,19,master,18,Telecom,Large,Netherlands,,2,204086,Senior
Software Engineer,7,master,5,Healthcare,Medium,Remote,,1,128492,Mid
Cybersecurity Analyst,3,diploma,15,Healthcare,Medium,UK,1,3,136019,Junior
Software Engineer,3,phd,5,Telecom,Startup,Canada,1,1,129968,Junior
Backend Developer,5,diploma,19,Consulting,Enterprise,Canada,,1,158595,Junior
Cloud Engineer,18,high school,4,Finance,Startup,Sweden,1,0,123555,Senior
Data Analyst,6,bachelor,4,Government,Medium,Germany,0,1,96451,Mid
Business Analyst,10,phd,4,Healthcare,Medium,USA,,5,163704,Mid
Frontend Developer,16,phd,18,Retail,Enterprise,UK,0,5,228311,Senior
AI Engineer,14,phd,19,Education,Small,UK,1,5,219896,Senior
Product Manager,6,bachelor,18,Government,Medium,Remote,,4,146605,Mid
Frontend Developer,2,master,17,Finance,Medium,Remote,,3,110009,Fresher
Data Analyst,9,high school,8,Manufacturing,Small,USA,,0,113521,Mid
DevOps Engineer,4,bachelor,9,Consulting,Startup,Singapore,,5,114306,Junior
Backend Developer,17,master,4,Healthcare,Enterprise,Germany,0,4,198450,Senior
Business Analyst,9,diploma,9,Education,Startup,Netherlands,0,3,88479,Mid
Product Manager,20,diploma,12,Healthcare,Small,Sweden,1,3,164762,Senior
Software Engineer,8,diploma,11,Telecom,Medium,Australia,1,4,119051,Mid
Data Analyst,13,phd,1,Healthcare,Large,India,0,5,99684,Senior
Frontend Developer,12,high school,15,Manufacturing,Enterprise,Sweden,,5,145773,Senior
Data Scientist,14,master,2,Technology,Enterprise,Sweden,1,0,172585,Senior
Cloud Engineer,4,high school,13,Retail,Small,Canada,1,3,140268,Junior
DevOps Engineer,1,bachelor,19,Retail,Medium,UK,0,3,137570,Fresher
AI Engineer,8,phd,7,Consulting,Enterprise,Sweden,0,5,203087,Mid
Data Scientist,4,bachelor,9,Media,Medium,Canada,1,0,135649,Junior
Product Manager,10,master,12,Retail,Medium,Netherlands,0,0,155125,Mid
Cloud Engineer,8,phd,12,Manufacturing,Large,India,1,1,116399,Mid
Data Scientist,11,bachelor,6,Finance,Startup,USA,0,2,149061,Senior
Data Scientist,15,bachelor,16,Healthcare,Enterprise,Remote,1,1,180258,Senior
Frontend Developer,20,high school,5,Retail,Enterprise,Sweden,0,0,145982,Senior
Software Engineer,6,master,12,Telecom,Enterprise,Singapore,1,0,161866,Mid
Machine Learning Engineer,3,high school,5,Finance,Large,Sweden,,2,134142,Junior
DevOps Engineer,20,diploma,15,Media,Medium,Australia,1,1,161620,Senior
Frontend Developer,7,high school,9,Retail,Large,Australia,1,4,117510,Mid
DevOps Engineer,12,high school,15,Technology,Startup,USA,,1,144518,Senior
Backend Developer,9,master,14,Retail,Startup,Remote,1,2,129760,Mid
Backend Developer,16,phd,19,Consulting,Large,Australia,,2,183381,Senior
Data Scientist,19,phd,8,Retail,Medium,Remote,0,4,181572,Senior
Machine Learning Engineer,6,diploma,9,Technology,Large,Australia,,2,142479,Mid
Cloud Engineer,15,phd,16,Healthcare,Enterprise,Singapore,0,3,206534,Senior
Business Analyst,16,high school,16,Retail,Enterprise,USA,1,0,182160,Senior
Frontend Developer,12,high school,14,Education,Small,Germany,,3,117539,Senior
Cloud Engineer,5,high school,8,Telecom,Enterprise,Canada,1,0,164624,Junior
Frontend Developer,16,diploma,14,Healthcare,Small,USA,0,4,166801,Senior
Business Analyst,1,bachelor,17,Education,Enterprise,Singapore,0,4,108659,Fresher
Cloud Engineer,7,master,8,Education,Enterprise,USA,1,3,215758,Mid
AI Engineer,17,high school,9,Telecom,Medium,Germany,1,3,177885,Senior
Backend Developer,14,master,9,Telecom,Small,Sweden,1,5,137413,Senior
Cloud Engineer,15,phd,15,Healthcare,Large,UK,0,2,218608,Senior
Machine Learning Engineer,10,bachelor,11,Retail,Large,USA,1,1,205983,Mid
DevOps Engineer,15,bachelor,15,Education,Medium,Netherlands,0,0,148441,Senior
DevOps Engineer,15,bachelor,8,Manufacturing,Enterprise,India,1,4,117929,Senior
Data Scientist,8,bachelor,7,Government,Startup,Sweden,,5,122020,Mid
Cybersecurity Analyst,12,diploma,9,Technology,Large,UK,,0,175444,Senior
Cybersecurity Analyst,7,bachelor,10,Telecom,Enterprise,Netherlands,,3,149458,Mid
Frontend Developer,12,diploma,3,Government,Small,Sweden,1,3,121629,Senior
Backend Developer,12,phd,12,Manufacturing,Large,Remote,0,5,178054,Senior
Backend Developer,11,bachelor,19,Healthcare,Large,USA,,1,190672,Senior
AI Engineer,4,bachelor,4,Technology,Small,India,1,5,97877,Junior
Machine Learning Engineer,10,high school,1,Technology,Large,UK,1,5,169953,Mid
Cybersecurity Analyst,16,high school,11,Finance,Large,USA,,0,188913,Senior
Software Engineer,6,high school,5,Telecom,Enterprise,India,,3,85463,Mid
AI Engineer,3,diploma,19,Education,Startup,Singapore,1,0,127825,Junior
Backend Developer,12,master,8,Consulting,Enterprise,India,1,3,125942,Senior
Data Analyst,20,diploma,9,Healthcare,Large,Netherlands,1,1,140672,Senior
AI Engineer,15,diploma,11,Telecom,Startup,Germany,,3,165823,Senior
Data Scientist,20,bachelor,11,Healthcare,Enterprise,Germany,0,5,219259,Senior
Backend Developer,8,bachelor,15,Retail,Large,India,1,0,94540,Mid
Business Analyst,5,master,14,Healthcare,Small,UK,,3,114497,Junior
Software Engineer,16,phd,4,Finance,Startup,UK,,2,162180,Senior
Business Analyst,15,bachelor,8,Finance,Small,Singapore,1,0,102434,Senior
Business Analyst,4,bachelor,14,Retail,Medium,Singapore,,5,107366,Junior
Cloud Engineer,1,diploma,12,Finance,Enterprise,Germany,,5,157857,Fresher
Data Analyst,7,bachelor,16,Manufacturing,Small,Netherlands,0,3,102402,Mid
Cybersecurity Analyst,14,master,2,Manufacturing,Enterprise,Germany,1,3,202602,Senior
Data Scientist,11,diploma,6,Manufacturing,Startup,Australia,0,1,106487,Senior
Backend Developer,13,bachelor,16,Media,Startup,Sweden,1,3,132220,Senior
Business Analyst,14,bachelor,19,Education,Startup,Canada,0,4,134976,Senior
Cloud Engineer,15,diploma,5,Retail,Small,Germany,1,0,136559,Senior
Frontend Developer,20,diploma,9,Finance,Small,USA,0,0,170190,Senior
Cloud Engineer,3,high school,7,Healthcare,Large,Remote,1,3,127711,Junior
DevOps Engineer,9,diploma,18,Media,Startup,UK,1,1,139240,Mid
Business Analyst,14,bachelor,14,Retail,Enterprise,Australia,,0,139472,Senior
Business Analyst,7,diploma,11,Finance,Startup,UK,1,5,109594,Mid
Product Manager,19,bachelor,18,Education,Medium,India,,4,125039,Senior
Data Analyst,8,diploma,5,Manufacturing,Medium,Australia,0,3,86632,Mid
Backend Developer,4,diploma,1,Government,Startup,Netherlands,,3,75056,Junior
Backend Developer,14,diploma,2,Consulting,Startup,Remote,0,5,105703,Senior
Frontend Developer,1,bachelor,3,Technology,Small,Germany,1,1,92828,Fresher
Software Engineer,16,high school,15,Technology,Small,India,1,0,93101,Senior
Machine Learning Engineer,5,phd,18,Technology,Medium,USA,1,5,219418,Junior
Frontend Developer,6,high school,12,Telecom,Small,UK,,0,103963,Mid
Cybersecurity Analyst,18,bachelor,15,Technology,Startup,Canada,,5,173557,Senior
Machine Learning Engineer,19,phd,4,Government,Medium,Australia,,4,193452,Senior
Cybersecurity Analyst,19,phd,2,Media,Startup,Singapore,,3,144026,Senior
DevOps Engineer,18,bachelor,3,Consulting,Startup,USA,0,0,175086,Senior
AI Engineer,1,master,10,Consulting,Enterprise,Remote,0,5,172898,Fresher
DevOps Engineer,11,master,1,Government,Startup,Singapore,1,4,129270,Senior
Frontend Developer,19,master,10,Media,Medium,Canada,1,0,180247,Senior
Data Scientist,8,diploma,11,Government,Medium,Singapore,0,1,114179,Mid
AI Engineer,0,bachelor,4,Media,Large,Remote,1,1,133910,
Cybersecurity Analyst,17,master,11,Manufacturing,Medium,Netherlands,0,1,158707,Senior
Cloud Engineer,16,high school,13,Telecom,Enterprise,Canada,1,4,212807,Senior
Business Analyst,4,phd,16,Telecom,Startup,Germany,1,1,128952,Junior
Frontend Developer,6,bachelor,8,Manufacturing,Large,Remote,,5,127999,Mid
Product Manager,12,master,4,Telecom,Medium,Singapore,0,4,161101,Senior
Data Analyst,16,bachelor,5,Finance,Medium,Netherlands,,4,113341,Senior
Product Manager,11,phd,14,Technology,Startup,India,1,0,107260,Senior
Machine Learning Engineer,3,phd,17,Government,Enterprise,Germany,,1,195652,Junior
Cloud Engineer,11,master,5,Manufacturing,Large,India,1,3,119435,Senior
Product Manager,2,master,4,Consulting,Medium,India,0,2,84137,Fresher
AI Engineer,7,diploma,5,Telecom,Small,Canada,,4,159336,Mid
AI Engineer,16,high school,8,Healthcare,Startup,Netherlands,,0,142363,Senior
Data Scientist,17,high school,1,Consulting,Small,Netherlands,1,3,133721,Senior
DevOps Engineer,3,diploma,10,Consulting,Enterprise,Australia,1,2,134548,Junior
Data Analyst,0,diploma,12,Retail,Small,Australia,0,5,82137,
Machine Learning Engineer,2,bachelor,11,Technology,Enterprise,Canada,0,0,175643,Fresher
Machine Learning Engineer,10,master,8,Healthcare,Small,Canada,,3,170117,Mid
DevOps Engineer,8,bachelor,15,Finance,Small,Sweden,0,2,122019,Mid
Data Scientist,1,master,12,Government,Enterprise,Germany,,3,158919,Fresher
Product Manager,1,high school,1,Media,Medium,Sweden,1,1,109152,Fresher
Data Analyst,15,phd,13,Consulting,Enterprise,Germany,1,4,195409,Senior
Backend Developer,15,bachelor,12,Technology,Enterprise,Singapore,0,0,165115,Senior
Business Analyst,18,high school,6,Retail,Small,India,0,2,68309,Senior
Cloud Engineer,2,phd,19,Healthcare,Enterprise,Remote,1,2,172307,Fresher
Business Analyst,12,phd,10,Consulting,Enterprise,UK,0,4,192435,Senior
AI Engineer,6,phd,18,Healthcare,Small,Canada,,2,195178,Mid
Machine Learning Engineer,4,high school,8,Consulting,Startup,Remote,1,4,114865,Junior
Business Analyst,0,bachelor,2,Technology,Large,Singapore,,1,76135,
Data Scientist,7,phd,3,Healthcare,Large,Remote,0,0,145568,Mid
Data Analyst,12,high school,12,Consulting,Enterprise,Germany,1,0,125868,Senior
Machine Learning Engineer,3,high school,8,Media,Enterprise,Remote,0,4,132269,Junior
Frontend Developer,14,bachelor,14,Finance,Large,Germany,1,0,157343,Senior
Machine Learning Engineer,4,phd,13,Technology,Small,Singapore,,0,144967,Junior
Software Engineer,14,diploma,14,Education,Enterprise,Germany,0,3,182745,Senior
AI Engineer,3,master,17,Technology,Startup,India,,1,101158,Junior
Backend Developer,19,phd,9,Manufacturing,Large,Sweden,,1,178888,Senior
Machine Learning Engineer,2,master,12,Media,Enterprise,USA,,5,226406,Fresher
AI Engineer,16,phd,1,Healthcare,Small,Australia,1,5,192710,Senior
Software Engineer,15,phd,1,Education,Enterprise,Germany,,2,194612,Senior
Cybersecurity Analyst,18,master,5,Finance,Startup,Australia,,2,143025,Senior
Machine Learning Engineer,10,high school,19,Finance,Startup,USA,0,1,168460,Mid
AI Engineer,2,master,11,Education,Small,USA,,5,184411,Fresher
Backend Developer,16,phd,5,Telecom,Large,Canada,0,4,209480,Senior
Data Analyst,2,bachelor,9,Media,Startup,UK,1,1,92222,Fresher
Cybersecurity Analyst,13,phd,1,Consulting,Medium,Remote,1,5,165415,Senior
Backend Developer,6,high school,14,Government,Medium,Germany,0,2,108466,Mid
AI Engineer,10,phd,10,Manufacturing,Medium,Germany,,0,194548,Mid
Machine Learning Engineer,3,bachelor,12,Retail,Small,Australia,,4,128473,Junior
Backend Developer,20,bachelor,12,Education,Startup,Singapore,1,2,142045,Senior
Cloud Engineer,12,high school,4,Manufacturing,Small,Australia,1,0,128862,Senior
Software Engineer,18,diploma,15,Manufacturing,Small,Australia,1,4,151847,Senior
Cybersecurity Analyst,0,bachelor,6,Healthcare,Small,UK,,0,119117,
Frontend Developer,19,diploma,12,Healthcare,Startup,Australia,,5,127154,Senior
Machine Learning Engineer,0,phd,18,Consulting,Small,Sweden,1,4,147351,
Cybersecurity Analyst,5,bachelor,13,Education,Large,UK,0,5,162293,Junior
DevOps Engineer,17,master,14,Consulting,Medium,UK,1,2,196655,Senior
Frontend Developer,13,bachelor,3,Retail,Startup,Netherlands,1,0,112448,Senior
Cybersecurity Analyst,3,master,17,Retail,Large,Germany,1,1,158556,Junior
DevOps Engineer,4,diploma,16,Manufacturing,Medium,Germany,,4,129801,Junior
DevOps Engineer,6,bachelor,6,Healthcare,Enterprise,India,,1,98399,Mid
Backend Developer,13,high school,6,Education,Medium,India,0,4,81765,Senior
Business Analyst,6,diploma,18,Technology,Medium,Australia,,0,104095,Mid
Business Analyst,14,diploma,9,Manufacturing,Large,India,0,3,85486,Senior
DevOps Engineer,17,master,9,Education,Startup,Remote,,4,148989,Senior
Business Analyst,19,bachelor,19,Technology,Startup,Canada,,5,154025,Senior
Data Scientist,20,phd,6,Manufacturing,Startup,India,,2,106385,Senior
AI Engineer,2,master,16,Consulting,Enterprise,Australia,1,5,194994,Fresher
Machine Learning Engineer,8,diploma,14,Finance,Medium,USA,1,5,184385,Mid
Machine Learning Engineer,0,master,17,Healthcare,Enterprise,Sweden,1,1,159961,
Cloud Engineer,4,high school,19,Government,Medium,Canada,1,3,163927,Junior
Data Scientist,19,high school,10,Consulting,Enterprise,India,0,3,114462,Senior
Cloud Engineer,9,high school,10,Telecom,Startup,USA,,0,136857,Mid
Product Manager,8,master,7,Retail,Startup,USA,0,2,157271,Mid
Cloud Engineer,0,master,7,Healthcare,Small,Singapore,0,4,113226,
Data Scientist,12,high school,4,Media,Large,Netherlands,0,2,140838,Senior
DevOps Engineer,5,diploma,13,Technology,Small,USA,,5,152143,Junior
Data Scientist,9,diploma,9,Finance,Small,India,,0,84053,Mid
Data Scientist,0,high school,9,Healthcare,Medium,Australia,0,5,100925,
Product Manager,13,diploma,3,Manufacturing,Large,Australia,,4,157681,Senior
Frontend Developer,18,master,8,Healthcare,Medium,Australia,0,1,139252,Senior
Product Manager,2,master,11,Government,Medium,Remote,1,0,134254,Fresher
Data Scientist,14,master,1,Retail,Enterprise,Sweden,0,3,179899,Senior
Software Engineer,3,high school,17,Technology,Large,Remote,0,2,117056,Junior
Machine Learning Engineer,11,master,8,Telecom,Small,USA,1,0,191387,Senior
Machine Learning Engineer,7,diploma,2,Manufacturing,Enterprise,India,,3,108949,Mid
AI Engineer,3,bachelor,8,Education,Large,Sweden,0,3,147920,Junior
Software Engineer,18,bachelor,6,Retail,Small,UK,,1,161490,Senior
Data Scientist,13,high school,5,Manufacturing,Small,Germany,,2,131354,Senior
Data Scientist,19,high school,4,Finance,Startup,Canada,0,0,142136,Senior
Data Scientist,17,bachelor,12,Telecom,Small,Sweden,0,4,139566,Senior
Data Scientist,3,diploma,8,Finance,Startup,UK,,0,109498,Junior
Data Analyst,16,high school,17,Telecom,Small,Netherlands,1,5,117022,Senior
Data Scientist,0,bachelor,6,Government,Large,USA,1,2,165956,
Data Analyst,15,high school,14,Education,Medium,UK,0,2,122650,Senior
DevOps Engineer,1,phd,1,Healthcare,Large,Sweden,,0,138647,Fresher
Machine Learning Engineer,20,high school,1,Government,Medium,Netherlands,1,3,164694,Senior
Machine Learning Engineer,7,master,4,Consulting,Medium,Remote,1,3,156272,Mid
Cybersecurity Analyst,4,high school,15,Finance,Startup,UK,0,0,105097,Junior
